DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Czechia,2022,329742,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Czechia,2023,94672,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Czechia,2024,36845,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2016,464730,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2017,418069,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2018,394213,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2019,308928,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2020,200748,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2021,310288,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2022,208899,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2023,672761,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany,2024,451736,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2016,464730,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2017,418069,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2018,394213,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2019,308928,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2020,200748,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2021,310288,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2022,208899,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2023,672761,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Germany including former GDR,2024,451736,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2016,32728,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2017,24285,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2018,18647,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2019,9473,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2020,10990,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2021,27054,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2022,60239,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2023,29510,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Denmark,2024,31477,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2016,795265,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2017,946697,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2018,1242327,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2019,1288844,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2020,878614,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2021,1144231,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2022,2336370,bp,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2023,2444405,bp,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area - 19 countries  (2015-2022),2024,2054689,ep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2016,756924,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2017,899190,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2018,1212423,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2019,1269338,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2020,859307,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2021,1139714,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2022,2348055,bp,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2023,2474583,bp,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Euro area – 20 countries (from 2023),2024,2086083,ep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2016,1030,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2017,5257,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2018,7071,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2019,5458,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2020,3694,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2021,7043,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2022,39757,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2023,13856,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Estonia,2024,1374,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,1136909,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,1274350,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,1579733,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,1668008,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2016,99839,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2017,74078,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2018,64665,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2019,73873,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2020,68693,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2021,74941,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2022,136752,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2023,186036,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Free Trade Association,2024,119693,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2016,10335,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2017,8920,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2018,17290,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2019,35168,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2020,6350,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2021,-158428,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2022,16355,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2023,42658,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Greece,2024,66431,ep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2016,78006,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2017,178449,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2018,328207,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2019,456454,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2020,234560,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2021,198371,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2022,731768,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2023,647924,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Spain,2024,576700,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2016,1144916,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2017,1291949,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2018,1584606,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2019,1656755,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2016,820208,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2017,964014,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2018,1297771,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2019,1366897,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2020,183383,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2021,1316756,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2022,2975312,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2023,2791711,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 27 countries (from 2020),2024,2330030,ep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2016,1106575,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2017,1244442,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2018,1554702,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2019,1637249,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2016,17098,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2017,13234,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2018,11739,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2019,15709,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2020,17526,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2021,22513,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2022,33997,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2023,57837,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Finland,2024,46667,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2016,-18895,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2017,52773,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2018,114795,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2019,42560,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2020,188206,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2021,147662,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2022,134245,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2023,151245,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,France,2024,151245,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2016,-7998,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2017,5962,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2018,-10783,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2019,-8243,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2020,15732,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2021,-25966,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2022,54509,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2023,-39207,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Georgia,2024,14386,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2016,-38341,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2017,-47507,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2018,-29904,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2019,-19506,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2020,-19307,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2021,-4517,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2022,11685,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2023,30178,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Croatia,2024,31394,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2016,-8058,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2017,11029,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2018,24397,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2019,25896,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2020,9604,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2021,21070,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2022,36495,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2023,26051,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Hungary,2024,4086,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2016,39697,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2017,25170,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2018,54696,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2019,43959,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2020,30721,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2021,61123,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2022,97707,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2023,60804,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Ireland,2024,69300,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2016,4095,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2017,8268,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2018,6567,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2019,4966,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2020,2450,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2021,4910,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2022,9812,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2023,-5935,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Iceland,2024,4176,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2016,44845,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2017,61945,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2018,72290,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2019,39148,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2020,-69850,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2021,95017,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2022,288812,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2023,265204,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Italy,2024,243612,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Liechtenstein,2016,81,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Liechtenstein,2017,215,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Liechtenstein,2018,160,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Liechtenstein,2019,276,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Net migration plus statistical adjustment,Liechtenstein,2020,274,,
